CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;65;2;85;45;36;1190;120
01:00;55;2;67;37;29;950;98
02:00;47;2;51;30;25;650;85
03:00;39;2;47;25;18;580;67
04:00;36;2;43;24;10;550;50
05:00;33;2;45;23;22;540;65
06:00;33;2;50;25;82;590;157
07:00;36;3;58;28;91;660;174
08:00;45;4;51;19;24;490;82
09:00;20;2;26;4;3;340;23
10:00;11;2;18;3;1;310;11
11:00;10;2;20;3;1;310;10
12:00;20;1;17;3;3;310;23
13:00;16;2;13;3;2;290;18
14:00;20;1;17;3;3;350;24
15:00;8;1;11;3;0;250;8
16:00;9;2;13;3;1;250;9
17:00;8;2;11;3;0;250;8
18:00;11;2;12;3;0;260;11
19:00;22;3;19;3;1;310;23
20:00;41;6;79;31;12;740;46
21:00;;;94;28;;;
22:00;81;9;115;46;53;1630;162
23:00;78;4;120;60;76;1670;194
