CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;3;41;22;22;660;75
01:00;28;2;44;26;38;800;86
02:00;7;2;9;4;1;280;9
03:00;7;3;9;3;1;270;8
04:00;11;3;12;6;1;280;13
05:00;12;2;15;8;1;280;15
06:00;15;2;22;12;3;340;19
07:00;18;2;28;18;5;380;25
08:00;17;3;36;23;4;410;25
09:00;17;4;35;23;6;430;26
10:00;20;4;34;22;6;400;30
11:00;23;6;33;20;9;390;37
12:00;18;7;23;13;5;270;26
13:00;19;7;15;8;5;260;26
14:00;18;6;12;5;4;250;25
15:00;18;8;11;5;4;230;24
16:00;17;7;12;6;3;210;22
17:00;;;12;6;;;
18:00;22;8;12;6;4;190;29
19:00;25;9;14;6;4;;32
20:00;46;5;20;7;7;380;56
21:00;18;3;61;42;2;430;21
22:00;27;3;65;41;5;570;35
23:00;34;3;54;30;15;580;57
