CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.6;28;2;64;42;1100;91
01:00;3.1;22;3;75;36;1120;75
02:00;0;7;5;12;0;440;8
03:00;0;7;4;16;1;450;8
04:00;0;7;4;7;1;390;8
05:00;0;7;5;5;1;380;8
06:00;0;8;5;9;1;420;10
07:00;0;8;5;10;2;380;12
08:00;0;6;5;15;2;380;9
09:00;0;8;7;23;2;400;11
10:00;0;7;9;26;2;420;10
11:00;0;6;5;18;2;360;9
12:00;0;4;5;22;2;320;7
13:00;0;3;4;13;1;320;4
14:00;0;4;4;8;1;260;5
15:00;0;4;4;15;1;260;5
16:00;0;4;5;9;1;280;5
17:00;0;5;6;15;1;;7
18:00;0;6;6;9;1;280;8
19:00;0;8;7;17;1;320;9
20:00;0;18;3;23;1;500;20
21:00;0.9;29;4;31;6;710;36
22:00;1.4;21;3;49;7;870;31
23:00;3;32;2;68;44;1250;99
