CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.5;34;18;59;3;660;39
01:00;0.6;34;17;71;2;570;37
02:00;1.1;15;3;63;0;530;15
03:00;0.4;30;4;59;4;760;35
04:00;1.6;47;6;75;21;1050;80
05:00;3.5;44;10;97;10;960;59
06:00;3.3;46;9;104;40;1130;106
07:00;3.7;48;11;117;63;1490;145
08:00;4.7;48;16;139;63;1490;144
09:00;5.2;45;22;141;51;1390;122
10:00;5;41;21;137;30;;87
11:00;3.8;34;35;127;22;980;68
12:00;2.3;31;40;98;18;790;58
13:00;0.9;22;24;62;14;660;44
14:00;0.4;30;33;38;17;660;56
15:00;0.4;27;33;57;16;650;52
16:00;0.4;26;22;54;14;670;48
17:00;0.4;25;12;46;12;620;43
18:00;0.4;26;10;38;9;590;40
19:00;1.2;27;9;40;8;610;38
20:00;0.4;30;11;27;8;640;43
21:00;0.4;31;11;27;5;580;38
22:00;0.4;33;12;42;5;660;40
23:00;0.9;35;15;56;6;680;45
