CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.1;13;7;23;0;420;14
01:00;0.5;13;6;20;1;390;16
02:00;2;22;10;18;2;610;25
03:00;2;25;9;23;3;640;30
04:00;2;30;14;58;5;660;37
05:00;2;45;14;39;15;910;67
06:00;2.6;52;13;21;28;1040;95
07:00;3;45;12;49;15;890;67
08:00;2.5;34;9;38;7;680;46
09:00;2;21;9;21;4;480;27
10:00;1;12;7;24;2;;16
11:00;1.1;14;6;16;3;470;17
12:00;1.8;;;17;;;
13:00;0;;6;23;;;
14:00;0;;5;18;;330;
15:00;0.1;17;14;17;3;520;23
16:00;1;12;6;64;2;350;16
17:00;0;14;7;43;2;340;18
18:00;0.1;35;8;13;6;500;45
19:00;1.6;48;11;35;9;650;61
20:00;3.1;30;10;62;3;620;35
21:00;1.9;17;6;80;1;470;19
22:00;1;16;6;44;1;650;18
23:00;1;13;6;20;1;580;15
