CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.8;40;24;49;30;19;770;68
01:00;5.2;43;32;85;65;5;790;50
02:00;5.5;45;30;90;69;7;880;55
03:00;4.5;38;;75;57;2;710;41
04:00;4.7;42;;89;66;8;910;52
05:00;5;47;;92;68;12;940;66
06:00;5.5;49;;104;76;23;1030;84
07:00;5.7;46;;102;76;6;990;55
08:00;5.5;48;;100;75;7;930;58
09:00;5.3;46;;124;92;8;980;58
10:00;8.1;51;;167;127;14;1370;72
11:00;9.1;48;;144;106;14;1230;69
12:00;7;39;;123;92;8;980;51
13:00;6.5;36;;118;88;6;940;45
14:00;6.5;36;19;120;89;4;1430;42
15:00;6.8;41;22;117;90;4;1620;47
16:00;7.2;41;21;115;89;3;1430;45
17:00;6.9;39;27;98;72;4;1360;45
18:00;6.1;34;27;81;60;4;1060;39
19:00;5.2;32;26;81;56;5;;40
20:00;4.5;33;27;74;50;8;1310;44
21:00;4;40;25;75;48;17;910;64
22:00;3.9;;;57;39;;;
23:00;4.3;41;23;49;33;19;900;69
