CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;4;45;21;48;580;120
01:00;32;3;41;20;20;380;63
02:00;26;3;35;18;5;170;33
03:00;19;3;28;14;3;140;24
04:00;16;3;26;11;7;130;26
05:00;20;2;25;11;14;150;42
06:00;23;3;28;12;38;230;80
07:00;40;4;51;26;46;;111
08:00;54;5;46;14;53;710;134
09:00;56;4;50;13;39;810;116
10:00;;;;;;;
11:00;;;;;;;
12:00;;;;;;;
13:00;;;;;;;
14:00;;;;;;;
15:00;;;;;;;
16:00;;;;;;;
17:00;;;;;;;
18:00;;;;;;;
19:00;;;;;;;
20:00;;;;;;;
21:00;;;;;;;
22:00;;;;;;;
23:00;;;;;;;
