CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;1.25994;23.2897;3.59259;31.0674;26.3784;5.28451;412.135;453.712;31.3992
00:00;1.13406;18.9839;3.37979;30.1866;25.6346;2.52136;392.692;448.907;22.8529
01:00;1.18049;17.271;2.25224;19.6231;16.6606;2.06016;372.493;434.516;20.4302
02:00;1.19183;14.5175;1.0715;11.9435;10.1887;0.768291;368.072;422.041;15.6962
03:00;1.12039;9.58998;1.23184;8.41477;7.24817;0.81921;339.044;406.208;10.8488
04:00;1.10905;6.28527;1.28356;9.5469;8.20433;0.458619;279.759;384.241;6.98776
05:00;0.900648;10.4471;1.30351;10.4764;8.81904;1.35057;273.862;359.187;12.5169
06:00;0.76545;19.9457;1.42247;9.43561;7.96968;6.16884;258.51;337.071;29.4145
07:00;0.754236;30.9433;1.29538;8.93527;7.53309;14.0662;311.194;324.453;52.5193
08:00;0.769986;36.5845;1.53478;12.0225;10.1052;17.4088;395.343;324.785;63.2927
09:00;0.774522;38.3913;2.28032;13.7132;11.4587;18.8851;371.01;324.599;67.3636
10:00;0.877716;38.2531;4.32039;18.4582;15.1856;25.8219;446.91;334.454;77.8607
11:00;0.951426;31.2032;7.94612;23.5089;19.4773;19.4698;390.812;340.925;61.0688
12:00;1.01266;33.5657;16.0074;25.9157;15.7417;23.0965;350.38;349.753;69.0014
13:00;1.13287;37.4358;16.1145;35.1863;14.8701;19.6063;384.223;363.548;67.5098
14:00;1.04328;37.9592;14.568;32.6812;12.6975;23.1738;390.777;380.081;73.5028
15:00;0.992754;44.9752;7.56559;40.2039;14.7917;27.1759;468.569;399.753;86.6313
16:00;1.11441;63.0137;9.21923;73.8361;30.9168;37.9881;620.22;427.863;121.1
17:00;1.6375;67.7197;6.53041;84.7746;42.6844;62.2928;817.801;483.712;162.9
18:00;2.24545;65.0718;5.45385;95.8019;63.4223;78.7318;1008.05;553.854;185.3
19:00;2.99716;61.6342;2.22047;92.83;65.3499;157.59;1295.35;666.921;302.4
20:00;4.4793;55.2788;2.72957;115.235;91.5665;99.6173;1403.36;798.544;207.5
21:00;5.79474;52.438;4.17927;118.714;96.2345;83.7018;1466.74;933.858;180.3
22:00;6.57934;47.8622;7.87962;97.9744;79.8661;43.1604;1210.31;1036.3;113.9
23:00;6.55452;43.1541;8.74782;83.9662;68.8264;20.8062;966.008;1098.48;75.0714
00:00;6.48761;34.5605;8.17074;84.8402;69.1104;8.1003;869.524;1129.64;46.987
