CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;54;19;196;132;10;1250;69
01:00;49;31;123;80;14;930;70
02:00;46;30;127;86;13;840;65
03:00;47;28;114;76;11;1010;64
04:00;46;23;114;66;14;880;68
05:00;21;13;79;50;2;560;24
06:00;43;19;110;69;14;770;64
07:00;55;31;107;69;28;870;99
08:00;49;45;116;75;16;1260;74
09:00;45;50;122;79;21;1140;77
10:00;30;36;71;47;11;690;46
11:00;22;36;66;43;8;640;34
12:00;22;31;72;47;8;700;34
13:00;33;45;96;62;14;790;55
14:00;33;47;100;65;11;870;51
15:00;;;92;61;;;
16:00;37;29;100;66;5;690;45
17:00;54;29;108;69;14;630;75
18:00;67;33;148;92;16;1190;91
19:00;42;34;119;78;3;920;46
20:00;67;41;189;121;13;1640;87
21:00;70;39;202;126;12;1680;88
22:00;74;36;196;127;21;1720;107
23:00;70;29;198;131;21;1380;103
