CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;64;20;162;147;90;1250;202
01:00;20;7;251;234;118;2930;200
02:00;20;6;223;203;86;2330;151
03:00;23;11;107;96;15;780;46
04:00;13;13;62;55;2;330;16
05:00;16;10;65;52;2;370;19
06:00;31;9;81;65;26;700;69
07:00;39;9;75;59;110;1070;207
08:00;38;8;101;73;93;950;180
09:00;41;12;108;72;89;1670;177
10:00;41;20;100;65;85;700;170
11:00;32;10;49;36;18;;60
12:00;28;14;48;39;12;190;47
13:00;35;12;57;41;17;230;62
14:00;43;13;105;64;30;490;89
15:00;56;18;117;82;68;480;160
16:00;62;14;109;75;77;540;179
17:00;67;9;156;121;197;1460;367
18:00;62;4;197;163;210;1820;383
19:00;56;5;193;175;165;1740;307
20:00;54;10;126;115;53;520;136
21:00;64;14;174;158;153;1790;297
22:00;70;20;196;177;178;2250;342
23:00;71;26;164;148;109;1340;235
