CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;35;13;54;47;7;290;46
01:00;24;9;24;20;4;250;31
02:00;24;8;19;16;6;200;33
03:00;22;6;11;8;4;160;28
04:00;21;7;8;5;3;180;26
05:00;22;6;8;5;3;170;26
06:00;23;5;11;8;4;190;29
07:00;24;6;9;6;4;200;30
08:00;24;8;8;4;4;180;30
09:00;26;7;8;5;4;190;33
10:00;27;10;11;7;5;160;35
11:00;29;10;21;16;6;200;39
12:00;32;11;28;23;8;260;43
13:00;35;9;28;24;10;320;50
14:00;33;13;30;25;9;180;46
15:00;35;11;39;34;10;160;51
16:00;42;12;36;29;13;210;61
17:00;42;12;36;30;10;230;56
18:00;54;10;45;37;17;440;80
19:00;57;7;51;42;31;610;104
20:00;44;12;51;45;14;410;64
21:00;38;14;51;45;9;;51
22:00;38;13;53;46;9;350;52
23:00;40;14;56;49;8;350;53
