CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.8;36;2;56;30;4;340;41
01:00;5.4;38;3;84;45;3;520;41
02:00;0.4;17;2;29;19;2;170;19
03:00;0.4;13;3;26;15;2;140;16
04:00;0.4;12;3;31;18;1;250;14
05:00;0.4;18;5;31;18;2;170;20
06:00;0.4;24;5;32;17;8;280;35
07:00;0.4;35;9;30;16;17;350;61
08:00;0.4;31;9;26;13;15;320;54
09:00;0.4;28;8;26;11;13;220;47
10:00;0.4;24;7;22;8;10;280;38
11:00;0.4;26;11;23;8;9;290;40
12:00;0.4;23;10;21;7;8;210;35
13:00;0.4;30;19;25;8;10;210;44
14:00;0.4;29;15;22;7;8;220;41
15:00;0.4;28;10;22;7;8;260;39
16:00;0.4;26;8;21;7;7;240;37
17:00;0.4;28;9;21;7;7;;39
18:00;0.4;22;10;23;7;3;250;26
19:00;0.4;21;11;34;11;1;230;23
20:00;0.4;20;8;34;14;1;210;21
21:00;0.4;28;4;43;20;1;240;29
22:00;0.4;34;2;47;21;0;310;34
23:00;0.4;33;3;57;30;0;320;33
