CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.5;45;4;91;56;930;130
01:00;3.5;35;4;79;29;810;79
02:00;2.6;30;5;49;1;410;31
03:00;3;37;4;95;7;780;47
04:00;5.9;29;5;119;8;550;42
05:00;5.7;26;4;85;20;;57
06:00;3.4;26;5;68;21;450;58
07:00;1.8;24;4;53;8;350;38
08:00;1.5;36;3;50;12;440;55
09:00;1.2;42;4;96;14;910;64
10:00;3.6;39;4;125;12;830;57
11:00;3.4;40;4;113;11;1110;56
12:00;6.6;26;5;119;3;730;31
13:00;2;26;5;104;2;750;29
14:00;4.2;20;6;102;2;580;22
15:00;2.1;17;6;72;1;470;18
16:00;0.9;22;4;81;1;560;23
17:00;1.6;19;5;80;1;540;21
18:00;1.1;14;6;68;;400;
19:00;0.8;11;6;54;1;290;12
20:00;0.4;53;5;49;13;570;73
21:00;1;72;5;60;52;970;151
22:00;3.4;66;5;87;67;1230;168
23:00;4.1;54;5;90;69;1050;160
