CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3;44;13;83;66;9;810;57
01:00;3;37;8;44;37;3;510;41
02:00;3;33;7;47;39;2;500;35
03:00;2;29;7;43;36;2;470;32
04:00;2;28;6;35;30;2;420;31
05:00;2;28;5;33;28;3;430;30
06:00;2;26;5;28;24;7;470;35
07:00;1;31;6;29;24;13;510;50
08:00;1.5;38;6;29;23;16;720;62
09:00;2;42;6;34;27;27;670;83
10:00;2;44;7;39;31;30;630;90
11:00;2.5;44;10;37;30;32;630;92
12:00;2;43;13;34;26;25;560;80
13:00;2;;;29;22;;;
14:00;2;40;10;28;21;21;490;72
15:00;1;42;6;27;21;21;;74
16:00;1.5;37;4;29;22;16;560;62
17:00;1;49;2;37;28;21;660;80
18:00;1.5;55;2;40;31;24;840;91
19:00;2;53;4;41;30;17;850;79
20:00;2.5;62;3;54;40;26;860;100
21:00;3;55;6;65;51;20;840;84
22:00;3;48;8;69;56;18;860;74
23:00;4;48;11;73;59;21;840;80
