CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0;9;5;15;10;1;210;10
01:00;1.4;9;8;11;9;1;190;11
02:00;0;11;9;10;8;1;230;12
03:00;0.7;12;9;9;7;1;230;14
04:00;0;11;8;7;6;2;210;13
05:00;0;9;6;6;5;1;220;10
06:00;0;13;6;7;5;3;240;17
07:00;0;20;8;8;5;8;270;31
08:00;0;21;8;9;7;8;270;33
09:00;0;23;8;11;7;11;320;39
10:00;0;19;7;13;8;8;290;31
11:00;0;16;8;17;8;7;240;26
12:00;0;13;7;22;9;5;230;21
13:00;0;16;7;21;8;6;230;24
14:00;0;20;7;19;9;7;300;32
15:00;0;22;7;17;10;9;300;35
16:00;0;20;6;18;9;7;270;31
17:00;0;19;6;17;9;7;270;28
18:00;0;19;6;18;10;6;260;27
19:00;0;17;6;34;12;4;240;23
20:00;0;18;5;30;14;4;230;23
21:00;0;17;5;15;11;3;230;21
22:00;0;;;15;11;;;
23:00;0;12;6;12;9;3;260;16
