CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6;5;12;8;1;210;6
01:00;4;5;12;7;1;170;4
02:00;32;6;43;29;3;580;35
03:00;17;6;34;22;3;360;22
04:00;26;6;42;26;8;480;37
05:00;22;5;41;26;4;430;28
06:00;18;4;51;31;24;560;55
07:00;20;5;53;32;30;600;65
08:00;31;5;44;25;17;570;56
09:00;30;5;38;19;12;540;48
10:00;17;5;32;11;6;330;25
11:00;12;5;26;8;4;290;17
12:00;5;2;23;7;1;210;6
13:00;19;3;25;7;8;340;29
14:00;21;5;26;7;9;340;32
15:00;12;4;21;4;4;260;17
16:00;12;4;20;3;5;;20
17:00;19;4;25;6;7;330;30
18:00;25;3;29;10;7;400;35
19:00;30;4;27;10;8;330;42
20:00;;;25;13;;;
21:00;29;6;22;12;5;430;36
22:00;13;7;16;10;1;300;13
23:00;10;6;12;8;2;240;12
