CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;20;4;34;35;3;370;26
01:00;18;2;32;33;4;320;23
02:00;38;3;41;38;8;500;51
03:00;32;3;42;41;6;500;41
04:00;24;4;40;39;4;390;30
05:00;20;4;40;42;3;340;26
06:00;32;4;47;49;10;390;47
07:00;33;5;50;54;13;410;54
08:00;33;6;55;57;13;440;52
09:00;32;8;51;53;12;450;50
10:00;41;7;55;54;12;500;59
11:00;40;10;55;56;14;530;62
12:00;38;15;49;48;14;460;59
13:00;34;13;42;41;9;400;48
14:00;39;12;42;43;10;400;54
15:00;39;8;40;42;12;440;56
16:00;40;6;40;43;12;460;58
17:00;39;8;38;40;12;440;57
18:00;36;6;25;25;8;390;48
19:00;35;5;18;18;9;460;50
20:00;44;4;28;30;11;460;60
21:00;48;4;33;35;12;510;66
22:00;36;4;40;43;9;450;50
23:00;27;4;40;44;5;400;36
