CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;9;9;32;24;1;350;11
01:00;13;16;68;54;1;480;14
02:00;10;11;58;45;1;450;12
03:00;9;10;59;46;1;440;11
04:00;;;60;49;;;
05:00;17;13;56;44;1;520;18
06:00;15;11;47;37;1;470;17
07:00;18;10;50;40;2;480;20
08:00;21;9;52;42;3;500;25
09:00;15;8;49;39;2;470;19
10:00;13;8;49;39;2;460;16
11:00;15;12;51;40;3;470;19
12:00;16;13;59;43;3;430;21
13:00;13;11;59;39;2;380;16
14:00;14;9;43;31;2;390;17
15:00;17;6;38;29;4;420;22
16:00;21;6;43;33;3;460;26
17:00;24;6;42;33;3;490;29
18:00;26;10;45;35;3;500;31
19:00;23;12;48;37;2;480;26
20:00;23;11;49;38;2;490;27
21:00;17;12;40;31;2;430;19
22:00;13;9;33;25;1;380;14
23:00;14;10;36;27;1;370;16
