CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;19;2;17;10;4;450;26
01:00;26;3;14;10;4;450;32
02:00;21;2;24;17;4;460;28
03:00;19;2;23;17;3;460;23
04:00;16;2;23;17;3;460;19
05:00;14;2;22;16;2;460;18
06:00;19;2;22;15;6;510;28
07:00;16;2;23;15;15;530;40
08:00;16;1;19;14;11;510;32
09:00;13;10;17;12;7;430;23
10:00;13;14;15;10;6;390;22
11:00;21;27;13;10;10;360;36
12:00;22;29;13;9;8;350;34
13:00;16;14;11;7;6;330;24
14:00;10;3;9;6;3;300;14
15:00;13;8;7;4;4;300;19
16:00;14;9;7;4;4;300;19
17:00;14;8;8;6;3;320;18
18:00;17;8;10;6;4;350;22
19:00;20;3;10;7;4;380;25
20:00;19;4;11;7;2;410;22
21:00;14;3;12;8;1;380;16
22:00;14;3;13;9;2;370;17
23:00;12;3;15;10;2;420;15
