CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;41;13;241;163;140;1040;255
01:00;32;11;130;79;26;;73
02:00;27;10;120;75;41;1700;90
03:00;28;11;88;59;30;1320;74
04:00;23;11;56;37;10;980;38
05:00;24;8;57;38;18;710;51
06:00;30;9;57;38;63;1020;127
07:00;21;8;94;66;74;1100;134
08:00;27;8;87;61;124;1400;217
09:00;35;9;129;93;203;2130;344
10:00;42;10;138;101;217;2950;374
11:00;37;9;157;113;221;2920;375
12:00;45;10;165;118;201;2610;352
13:00;47;11;138;97;95;1760;193
14:00;49;9;148;103;134;1880;255
15:00;45;9;188;121;133;2030;248
16:00;52;9;180;122;230;2580;403
17:00;46;9;183;136;190;2540;335
18:00;42;9;271;204;176;3070;311
19:00;34;9;242;183;168;2840;291
20:00;34;9;248;187;166;2920;287
21:00;32;10;318;235;145;3260;254
22:00;32;9;272;205;159;3180;275
23:00;28;9;245;187;171;3270;289
