CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.9;31;12;41;25;5;490;38
01:00;4;23;27;62;44;2;760;26
02:00;3.8;26;24;63;45;3;770;31
03:00;4.4;34;30;70;48;8;720;45
04:00;3.3;29;21;67;47;9;560;42
05:00;2.6;24;20;62;43;4;480;31
06:00;2.6;13;15;46;32;1;350;15
07:00;2.5;15;15;46;31;1;;17
08:00;2.1;22;15;48;31;1;530;23
09:00;2.2;22;20;48;31;2;570;25
10:00;2.1;21;20;59;33;4;650;27
11:00;2.1;24;21;56;31;7;750;34
12:00;2.5;19;17;52;30;6;530;27
13:00;1.8;17;14;41;25;5;360;24
14:00;1.8;18;13;37;23;4;300;24
15:00;1.8;20;13;31;21;3;270;24
16:00;1.8;25;11;33;22;3;320;29
17:00;1.9;37;13;47;29;4;270;44
18:00;2.2;23;11;38;26;1;240;24
19:00;1.4;22;11;43;29;1;310;23
20:00;2.2;19;9;41;26;1;360;20
21:00;2.1;17;9;35;23;1;230;18
22:00;2.1;17;9;36;24;1;270;18
23:00;1.9;19;12;32;21;1;330;21
