CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.9;37;6;44;38;11;670;53
01:00;3.9;28;7;40;36;3;620;33
02:00;3.1;21;7;51;38;2;750;23
03:00;6;30;7;75;48;10;1140;44
04:00;4.4;25;6;71;58;6;510;33
05:00;3.4;23;6;48;41;13;;43
06:00;2.3;23;5;41;36;13;540;42
07:00;3.5;32;4;45;39;61;940;124
08:00;4.9;32;5;47;38;80;1040;153
09:00;5;37;6;67;50;58;900;125
10:00;5.9;32;5;66;46;36;1100;85
11:00;6.4;38;5;85;55;55;1440;122
12:00;7.1;55;6;76;53;108;1570;219
13:00;6.3;52;6;60;44;63;1080;148
14:00;4;44;7;55;41;38;820;102
15:00;3.9;39;7;56;43;33;740;89
16:00;4;48;9;55;42;44;910;114
17:00;4.6;53;9;65;48;63;1060;149
18:00;6;47;6;76;58;61;1220;139
19:00;5.9;43;8;78;61;57;1130;130
20:00;6.6;46;10;70;55;36;1030;101
21:00;4.9;33;6;47;39;9;660;48
22:00;4.5;33;7;50;43;9;670;46
23:00;4.1;30;7;41;36;7;630;39
