CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;33;6;46;14;1;570;35
01:00;2.9;51;13;91;29;3;1050;56
02:00;0.4;11;3;19;7;0;230;12
03:00;2.1;28;3;24;10;2;460;31
04:00;2;29;2;33;16;5;400;37
05:00;0.4;18;1;26;11;4;260;24
06:00;0.4;11;1;21;9;3;330;17
07:00;0.4;19;3;21;8;7;360;29
08:00;0.7;29;18;62;22;14;900;50
09:00;1.8;23;24;67;19;12;650;41
10:00;1.3;15;13;34;9;6;460;24
11:00;0.4;17;13;30;7;7;320;27
12:00;0.4;13;10;24;5;4;260;19
13:00;0.4;12;8;21;5;3;300;16
14:00;0.4;10;9;16;3;2;210;14
15:00;0.4;12;9;15;3;2;230;15
16:00;0.4;15;16;20;3;3;210;20
17:00;0.4;12;11;17;3;2;260;15
18:00;0.4;13;11;23;7;2;270;16
19:00;0.4;18;11;26;6;2;350;20
20:00;0.4;17;11;29;8;1;;18
21:00;1.8;28;12;66;19;1;690;30
22:00;7.2;44;12;108;26;2;810;45
23:00;1.2;25;5;34;9;2;430;26
