CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;2;73;45;26;800;101
01:00;53;2;48;28;14;700;73
02:00;30;2;116;69;61;1100;122
03:00;31;2;75;47;40;880;91
04:00;33;1;67;40;23;780;68
05:00;26;1;61;38;21;630;58
06:00;28;2;73;45;51;750;105
07:00;29;2;88;51;87;840;161
08:00;47;3;76;39;66;820;147
09:00;45;;94;32;28;520;87
10:00;27;;37;10;8;360;39
11:00;13;4;6;3;2;240;16
12:00;9;2;3;3;1;200;10
13:00;9;1;3;3;1;190;9
14:00;9;1;3;3;1;190;9
15:00;8;2;3;3;1;210;8
16:00;10;3;8;3;1;230;11
17:00;9;2;5;3;1;220;10
18:00;9;1;4;3;0;210;9
19:00;13;2;11;3;1;220;13
20:00;25;4;16;5;1;310;26
21:00;27;6;38;22;2;410;29
22:00;44;3;30;12;6;440;51
23:00;63;3;64;34;25;760;100
