CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;16;5;28;0;430;16
01:00;;21;8;14;1;310;24
02:00;;18;8;25;0;290;18
03:00;;15;6;12;0;260;17
04:00;;6;2;8;0;200;7
05:00;;9;2;17;1;210;11
06:00;;25;3;9;6;370;35
07:00;;47;3;6;19;520;77
08:00;;48;5;8;18;570;75
09:00;;;;9;;;
10:00;;42;14;16;9;510;57
11:00;;47;18;44;16;460;71
12:00;;45;20;18;18;520;74
13:00;0.9;32;18;15;6;360;42
14:00;0.4;40;13;18;3;530;45
15:00;0.4;35;10;35;4;380;42
16:00;0.4;31;7;26;2;380;35
17:00;0.4;34;6;13;1;440;36
18:00;0.4;30;4;21;1;370;32
19:00;0.4;33;5;11;1;670;36
20:00;0.4;26;5;31;1;560;28
21:00;0.4;25;4;41;0;500;26
22:00;0.4;19;6;41;0;610;19
23:00;0.4;22;7;41;1;280;24
