CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;32;21;108;3;870;36
01:00;5.7;35;5;187;65;1740;135
02:00;6.4;25;5;159;10;790;41
03:00;1.7;21;8;95;0;490;22
04:00;0.4;17;7;51;0;420;17
05:00;0.4;13;8;23;0;350;13
06:00;0.4;13;6;21;0;360;13
07:00;0.4;18;4;15;0;340;18
08:00;0.4;19;5;36;1;250;21
09:00;0.4;17;3;27;2;280;21
10:00;0.4;13;3;21;1;230;16
11:00;0.4;16;3;15;1;260;19
12:00;0.4;16;7;20;2;540;20
13:00;0.4;22;12;22;4;720;29
14:00;0.4;;16;86;;990;
15:00;3.9;47;;114;18;;74
16:00;4.6;47;19;142;13;1170;67
17:00;4.1;41;20;132;7;1410;52
18:00;3.4;40;19;138;9;1400;53
19:00;3.4;43;18;133;12;;62
20:00;5.3;47;20;153;14;1680;69
21:00;6.6;40;25;174;9;1240;53
22:00;4.7;24;20;111;2;810;27
23:00;0.4;43;19;103;7;820;54
