CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;4;55;39;1;440;28
01:00;28;4;71;50;2;450;31
02:00;37;4;76;51;13;720;58
03:00;26;4;56;39;2;550;30
04:00;22;3;73;51;1;530;24
05:00;31;3;59;41;9;620;46
06:00;41;5;73;49;11;740;59
07:00;32;6;67;45;12;700;51
08:00;23;6;59;41;7;570;35
09:00;20;8;54;37;8;540;33
10:00;24;10;44;28;10;550;39
11:00;14;8;25;12;3;340;21
12:00;8;9;21;8;1;270;10
13:00;11;12;22;9;2;390;16
14:00;10;9;21;8;1;380;12
15:00;7;8;16;4;1;310;9
16:00;5;6;10;3;0;230;6
17:00;7;6;12;5;1;280;10
18:00;20;7;17;5;6;370;29
19:00;26;3;11;3;6;;36
20:00;34;4;13;4;7;470;45
21:00;45;4;19;8;8;480;58
22:00;56;4;27;12;8;590;69
23:00;46;4;34;20;9;540;60
