CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;9.4;44;8;197;144;191;2730;335
01:00;8.6;24;8;196;147;124;2460;213
02:00;9.4;22;8;192;144;113;2440;194
03:00;9.4;20;8;178;134;98;2380;169
04:00;9.4;18;8;160;122;75;2250;133
05:00;9.4;16;9;163;124;68;2130;120
06:00;9.4;19;9;152;117;113;2130;190
07:00;9.4;22;7;147;113;180;2180;298
08:00;9.4;33;8;144;104;234;2340;389
09:00;9.4;38;10;134;87;171;2170;299
10:00;7.8;33;20;95;56;41;910;96
11:00;7.8;36;15;100;47;27;730;76
12:00;7;30;16;66;37;15;620;53
13:00;6.2;31;25;69;36;14;580;52
14:00;5.5;28;13;52;28;9;520;41
15:00;4.7;26;11;49;20;8;430;38
16:00;4.7;40;10;63;23;12;460;57
17:00;4.7;53;9;86;34;32;620;102
18:00;3.1;72;7;124;53;116;1310;248
19:00;3.9;75;6;171;83;222;1780;414
20:00;4.7;65;11;180;103;222;2230;404
21:00;6.2;58;12;177;104;245;2430;433
22:00;7.8;65;11;163;100;296;2910;517
23:00;7.8;56;9;146;97;243;2330;427
