CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;21;215;194;118;2260;205
01:00;13;17;223;197;105;1820;174
02:00;13;20;241;214;119;2110;195
03:00;13;20;258;213;115;;189
04:00;11;19;197;182;108;1800;174
05:00;15;14;160;150;101;1570;168
06:00;16;11;152;142;114;2090;190
07:00;16;12;152;142;136;2250;223
08:00;;;148;137;;;
09:00;26;7;136;124;139;2010;238
10:00;31;6;122;104;86;1470;160
11:00;37;9;97;75;37;760;92
12:00;37;38;137;101;18;1590;64
13:00;30;30;99;75;9;1150;42
14:00;27;28;93;79;5;1060;34
15:00;34;14;145;127;9;650;48
16:00;32;17;99;83;4;590;38
17:00;40;21;130;107;4;670;45
18:00;39;27;114;94;4;2100;44
19:00;45;26;123;97;16;2250;69
20:00;63;11;135;108;113;2120;236
21:00;50;9;164;142;133;1480;251
22:00;37;14;205;181;111;1810;206
23:00;29;19;217;195;112;2170;199
