CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5.4;25;18;60;35;2;940;27
01:00;4.5;29;20;55;32;3;1040;33
02:00;5.8;17;13;37;23;2;610;20
03:00;3.3;21;12;37;25;2;700;24
04:00;6;15;13;35;24;2;820;17
05:00;6.4;12;9;31;21;1;740;14
06:00;3.4;17;9;34;22;2;920;19
07:00;2.5;13;7;35;22;2;430;16
08:00;2.7;14;9;40;24;4;600;20
09:00;3.5;22;17;53;32;11;870;39
10:00;1.9;26;23;59;34;17;850;52
11:00;1.1;19;19;70;45;9;560;32
12:00;0.9;15;22;53;32;5;530;22
13:00;4.6;13;16;49;29;3;580;18
14:00;6.2;17;14;45;26;4;520;23
15:00;1.2;14;9;32;17;3;350;18
16:00;1.9;7;4;23;12;1;290;9
17:00;0.7;8;5;30;14;1;330;10
18:00;3.3;14;15;61;23;2;540;17
19:00;1.1;10;6;46;21;1;590;12
20:00;1;14;8;45;24;1;890;16
21:00;1.5;30;17;50;31;2;1030;33
22:00;2.3;34;24;49;30;2;830;37
23:00;5.2;22;19;51;31;1;920;24
