CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2;36;15;48;38;5;590;42
01:00;4;38;21;101;83;3;730;42
02:00;4;40;26;116;95;3;810;44
03:00;4.5;34;24;103;85;2;720;36
04:00;4;21;14;61;49;4;470;26
05:00;2;19;9;52;40;3;380;23
06:00;1;29;9;64;51;10;470;43
07:00;2;41;10;54;42;17;720;65
08:00;2.5;47;10;56;44;37;1060;102
09:00;3.5;54;12;54;43;69;1050;158
10:00;3.5;42;12;39;29;29;650;85
11:00;2;33;13;32;25;21;500;65
12:00;2;39;16;33;25;23;550;73
13:00;2;31;15;32;25;18;480;59
14:00;2;;;39;25;;;
15:00;1.5;42;14;47;23;25;590;79
16:00;2;49;16;51;25;28;670;90
17:00;2;52;15;50;27;26;;91
18:00;2;59;17;58;33;30;720;104
19:00;2;62;19;69;46;26;770;101
20:00;3;62;19;71;47;24;830;98
21:00;3;46;15;50;33;10;590;61
22:00;2;45;14;51;35;10;570;59
23:00;2;44;15;54;39;9;680;56
