CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13;2;;15;0;160;14
01:00;10;1;;15;1;170;11
02:00;20;4;28;16;2;160;22
03:00;18;3;27;15;2;150;21
04:00;14;3;23;12;1;140;16
05:00;16;3;21;11;1;130;18
06:00;26;3;;;8;210;38
07:00;34;4;;;17;270;59
08:00;31;6;;;18;270;58
09:00;28;4;;;13;240;47
10:00;21;4;;;8;190;33
11:00;20;4;;;8;170;31
12:00;18;4;;;7;140;28
13:00;18;5;;;6;140;28
14:00;21;7;;;8;160;32
15:00;27;6;;;11;190;43
16:00;23;4;;;7;160;34
17:00;28;5;;;8;190;40
18:00;28;5;;;8;160;40
19:00;33;3;;;9;260;47
20:00;39;3;;;9;260;52
21:00;38;3;;;6;290;46
22:00;45;2;;;3;290;50
23:00;40;2;;;3;320;45
