CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;2.03322;37.422;5.8347;78.1885;52.5193;16.8148;590.937;635.484;63.2231
01:00;1.47783;35.2709;5.68471;69.0532;46.7534;12.2054;596.574;662.245;53.9939
02:00;2.66205;47.6798;5.98026;66.303;45.7826;26.6184;655.432;685.353;88.5119
03:00;1.94033;46.302;6.13838;75.3349;52.9829;18.7327;721.627;658.464;75.0433
04:00;1.53486;37.5554;6.4598;61.0226;43.2936;10.9424;521.784;626.552;54.3457
05:00;1.25967;30.1956;5.99652;55.6129;38.7201;8.51632;583.374;604.834;43.2598
06:00;1.80184;36.6775;6.16351;65.062;46.0573;16.9973;550.356;617.3;62.7421
07:00;2.05009;36.7402;6.15242;74.0535;50.6002;18.7372;521.833;592.74;65.4884
08:00;1.63323;34.9266;7.03318;63.0163;41.3919;18.2443;447.858;574.855;62.9159
09:00;1.31177;15.6473;6.40143;30.7896;20.3246;7.13284;411.536;551.725;26.5939
10:00;1.03772;13.8267;7.29696;25.8149;15.9716;6.43002;455.214;526.698;23.692
11:00;1.18024;24.5629;9.3777;48.4762;19.6245;18.3236;324.961;477.114;52.6755
12:00;1.24662;22.1216;9.7825;66.7805;24.7005;14.6679;321.068;452.025;44.6193
13:00;1.19325;19.8401;9.3178;42.0689;20.7737;9.17156;338.496;421.415;33.9101
14:00;0.95029;19.5126;9.5053;43.9649;20.4714;8.34896;298.754;389.965;32.3194
15:00;0.79155;20.5302;8.4046;43.2327;20.6169;9.70512;255.514;356.675;35.4197
16:00;0.95625;24.3286;8.9476;42.205;21.3398;9.25724;249.268;331.851;38.5374
17:00;1.06581;25.0762;11.1902;48.6699;23.7738;7.96729;262.866;313.268;37.3003
18:00;1.22861;19.0715;8.20062;50.4084;24.527;3.49818;347.697;299.828;24.4391
19:00;2.12634;33.3893;10.7298;71.3749;38.8914;6.39746;396.2;308.733;43.2072
20:00;1.88728;43.5712;10.7335;58.6218;27.8055;17.0406;364.713;314.189;69.7108
21:00;2.68186;49.2821;16.1703;77.3209;40.1404;18.3458;529.415;338.053;77.4159
22:00;2.46733;50.9528;16.0528;69.5892;30.9172;20.1924;521.26;365.867;81.9311
23:00;2.70446;49.4824;13.3603;69.4614;33.1959;21.4034;405.346;384.596;82.2983
00:00;2.57472;50.2449;12.0754;62.3458;32.388;27.5923;419.597;405.887;92.5722
01:00;2.60785;46.6453;10.5998;81.9393;43.5689;24.2112;521.59;438.227;83.791
