CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;10;95;46;2;990;32
01:00;24;10;72;40;2;1160;27
02:00;21;1;25;20;4;460;27
03:00;17;1;21;16;5;380;23
04:00;14;3;18;14;3;320;18
05:00;15;2;19;13;4;280;21
06:00;13;2;17;13;5;260;19
07:00;16;1;19;13;21;300;47
08:00;23;3;25;17;37;460;80
09:00;39;19;108;52;35;670;93
10:00;44;24;105;49;32;850;93
11:00;15;12;37;18;3;330;20
12:00;6;3;13;8;1;210;8
13:00;6;2;14;9;1;200;7
14:00;7;3;17;10;2;220;8
15:00;5;3;15;8;1;200;6
16:00;6;3;18;11;1;210;8
17:00;7;4;25;15;1;280;8
18:00;7;4;26;17;1;260;8
19:00;8;4;23;13;0;240;8
20:00;20;8;57;39;1;380;21
21:00;21;9;49;27;1;720;22
22:00;25;12;66;35;1;690;26
23:00;25;10;67;41;1;490;27
