CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;21;18;81;65;1;430;21
01:00;20;27;103;80;1;550;21
02:00;22;29;112;86;1;780;23
03:00;19;31;104;84;1;510;21
04:00;19;23;98;77;1;510;21
05:00;24;31;93;71;1;740;26
06:00;21;27;80;64;2;580;23
07:00;19;24;75;59;1;480;21
08:00;22;17;69;53;1;470;24
09:00;24;22;77;57;3;510;29
10:00;19;16;73;57;3;440;24
11:00;21;19;79;63;5;460;27
12:00;20;18;90;72;5;440;27
13:00;;;93;75;;;
14:00;16;12;88;70;2;410;19
15:00;18;13;89;70;2;430;20
16:00;20;14;88;70;3;450;23
17:00;22;14;90;72;1;460;23
18:00;30;16;96;77;2;530;34
19:00;31;18;104;84;2;580;34
20:00;39;21;113;90;4;690;44
21:00;32;28;119;92;2;870;35
22:00;28;24;117;94;2;750;31
23:00;26;25;101;79;1;650;27
