CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;34;9;85;62;20;770;64
01:00;55;11;;;61;2190;148
02:00;51;8;;;122;3500;237
03:00;47;7;;;127;3820;240
04:00;40;5;;;103;3340;196
05:00;42;7;;;97;3450;190
06:00;39;7;;;91;3260;178
07:00;48;11;;;149;3650;276
08:00;50;11;;;189;3580;339
09:00;50;12;;;188;3560;337
10:00;70;15;;;228;3710;419
11:00;83;14;;;193;3170;378
12:00;73;15;;;144;2460;295
13:00;71;20;;;80;1940;194
14:00;50;15;129;87;19;1460;79
15:00;61;15;123;86;43;1380;126
16:00;45;13;99;70;7;1230;57
17:00;46;14;99;61;6;1180;55
18:00;46;14;98;62;13;1060;65
19:00;47;14;91;66;20;;77
20:00;37;13;87;64;7;830;47
21:00;35;13;85;61;8;780;48
22:00;40;12;100;73;23;870;76
23:00;39;11;98;71;26;880;79
