CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;4.4;17;6;56;45;3;670;656.25;21
01:00;4;35;8;68;50;14;1070;1030;56
02:00;3.6;29;8;66;51;9;950;927.5;43
03:00;3.5;28;8;74;56;15;1130;897.5;51
04:00;3.7;27;7;66;51;15;1070;928.75;50
05:00;3.9;27;8;55;41;15;890;960;49
06:00;3.7;39;8;55;39;53;1020;1012.5;119
07:00;4.9;38;8;63;46;86;1200;1082.5;169
08:00;2.7;39;13;29;21;42;610;992.5;103
09:00;6.1;50;11;80;57;238;2360;1153.75;413
10:00;5.3;51;12;93;64;185;1900;1272.5;333
11:00;2.8;56;19;53;27;45;920;1246.25;125
12:00;3.4;;20;46;19;;;1271.43;
13:00;2.6;28;19;32;14;10;460;1210;43
14:00;2.6;27;19;34;15;10;480;1132.86;42
15:00;2.9;28;10;30;16;9;490;1031.43;41
16:00;3.7;36;17;57;36;7;750;1051.43;47
17:00;4.3;28;16;67;45;4;750;821.429;35
18:00;4.6;22;11;61;45;4;620;638.571;27
19:00;4.1;23;10;60;45;5;620;595.714;30
20:00;3.7;19;11;57;43;3;580;593.75;23
21:00;4.2;17;8;60;45;2;560;606.25;19
22:00;4.9;21;6;73;57;3;720;636.25;25
23:00;5;22;6;73;58;4;730;666.25;28
