CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;17;3;13;1;510;18
01:00;1;28;3;9;1;570;30
02:00;4.6;51;23;71;4;1060;57
03:00;4.4;45;20;58;3;960;49
04:00;3.9;31;18;65;3;810;34
05:00;3;37;16;49;10;850;53
06:00;3;55;14;51;27;970;96
07:00;2.9;57;20;33;21;830;89
08:00;2.1;46;21;26;12;;65
09:00;1.9;49;21;15;9;490;63
10:00;1;42;10;14;3;560;47
11:00;1.8;67;6;30;26;930;106
12:00;3.9;59;5;31;19;730;87
13:00;2.4;34;8;32;3;510;39
14:00;1.4;21;6;22;1;470;23
15:00;1;23;7;14;2;760;26
16:00;1.5;22;6;22;1;600;24
17:00;1;27;8;29;2;660;29
18:00;1.5;25;4;33;1;500;27
19:00;1.6;21;4;18;1;470;21
20:00;2;19;4;19;2;480;21
21:00;1.4;19;4;18;2;450;22
22:00;1;22;5;23;3;540;26
23:00;1;16;4;16;2;500;19
