CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;0.8;22;18;19;14;3;400;501.25;27
01:00;1.1;8;9;13;11;1;320;371.25;10
02:00;1.5;8;9;13;11;1;330;362.5;9
03:00;1.2;8;8;13;10;1;320;351.25;10
04:00;0.9;7;8;9;8;1;290;337.5;9
05:00;0.8;9;6;9;8;1;300;327.5;11
06:00;1.5;24;5;13;11;10;430;332.5;39
07:00;1.2;34;4;15;12;15;470;345;57
08:00;1.2;35;5;15;12;17;500;370;61
09:00;1;37;6;18;14;18;500;392.5;64
10:00;1.2;33;7;20;16;16;500;413.75;56
11:00;1.4;31;7;22;17;13;490;435;50
12:00;1.4;31;6;17;14;14;490;460;51
13:00;1.3;;;19;16;;;482.857;
14:00;1.3;28;9;16;13;13;490;491.429;47
15:00;1.4;29;8;16;13;16;470;491.429;53
16:00;1.4;27;6;15;12;14;460;485.714;48
17:00;1.6;32;6;14;12;18;500;485.714;58
18:00;1.9;43;7;23;18;28;630;504.286;84
19:00;2.1;44;9;28;22;25;640;525.714;82
20:00;2.1;38;9;26;20;13;620;544.286;57
21:00;1.5;23;12;19;14;6;430;530;33
22:00;1.5;16;9;17;12;5;400;518.75;24
23:00;1;18;10;19;13;4;390;508.75;25
