CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;24;4;15;11;4;340;29
01:00;19;4;15;12;2;280;22
02:00;13;2;22;16;1;340;15
03:00;9;1;17;14;1;310;10
04:00;12;1;20;16;2;310;14
05:00;20;1;20;14;3;320;25
06:00;17;1;19;14;5;310;24
07:00;21;1;19;13;11;340;38
08:00;16;1;17;12;5;310;23
09:00;16;1;21;15;4;280;21
10:00;;2;23;16;;310;
11:00;;1;17;13;;310;
12:00;41;2;19;14;19;450;69
13:00;46;2;20;14;24;450;82
14:00;34;2;24;16;25;420;72
15:00;17;2;21;11;6;310;26
16:00;7;2;20;11;1;250;9
17:00;18;1;23;13;3;300;23
18:00;24;4;26;14;3;310;28
19:00;39;5;27;14;8;470;51
20:00;26;2;23;11;3;350;31
21:00;23;1;19;9;3;310;27
22:00;18;1;14;9;4;280;23
23:00;19;1;12;9;4;280;24
