CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.3;10;1;12;9;5;270;18
01:00;1.2;9;1;13;8;6;250;17
02:00;1.7;29;4;27;18;9;400;43
03:00;2.3;31;4;26;18;16;410;56
04:00;1.8;20;3;23;16;10;340;35
05:00;1.5;18;2;30;21;17;330;44
06:00;2.1;19;2;29;19;33;340;69
07:00;1;30;4;28;17;31;360;77
08:00;1.3;30;6;36;19;21;370;62
09:00;1;26;8;52;24;15;370;47
10:00;0.6;19;12;42;19;5;310;27
11:00;;11;9;27;12;2;300;15
12:00;;7;6;25;11;1;240;9
13:00;;4;2;18;8;0;210;4
14:00;;6;2;18;9;0;240;6
15:00;;9;2;24;9;1;250;10
16:00;1.7;9;2;16;8;2;240;12
17:00;1.3;11;1;13;8;2;250;13
18:00;1.6;15;2;15;10;2;320;18
19:00;1.6;13;2;10;8;3;270;17
20:00;1.4;12;2;11;8;3;290;17
21:00;1.4;28;1;12;9;7;310;38
22:00;2.5;22;1;14;11;6;280;30
23:00;1.8;13;1;12;9;5;270;21
