CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17.6;64;11;165;79;2300;184
01:00;15.7;48;9;163;61;1950;140
02:00;13.8;49;6;136;31;1620;95
03:00;8.4;42;7;107;40;1870;103
04:00;8.4;39;6;124;30;1740;83
05:00;8;35;5;142;26;1590;75
06:00;7.9;38;6;112;70;1540;145
07:00;6.7;43;9;117;103;1770;200
08:00;11.2;56;13;146;52;1630;136
09:00;11.7;21;10;110;6;;30
10:00;1.9;14;9;62;3;500;19
11:00;0.9;10;8;65;2;400;13
12:00;0;12;8;30;3;380;15
13:00;0.5;10;7;14;2;360;13
14:00;0;15;8;11;4;390;20
15:00;0;11;13;12;2;360;13
16:00;0;10;9;16;1;430;11
17:00;0;10;9;14;1;440;12
18:00;0.6;16;11;21;1;650;17
19:00;1.4;64;10;28;16;730;87
20:00;2.5;94;13;83;58;1590;182
21:00;10.4;95;14;133;115;2190;270
22:00;14.9;85;11;166;81;2170;208
23:00;17.4;79;12;188;54;2090;161
