CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;17;75;52;15;1160;54
01:00;40;10;47;34;32;1270;88
02:00;24;8;43;31;13;900;44
03:00;21;8;27;19;11;730;38
04:00;9;8;19;13;3;550;13
05:00;32;7;30;18;18;790;59
06:00;57;14;94;72;48;1530;131
07:00;63;16;93;68;74;1540;176
08:00;56;11;98;66;136;1720;264
09:00;61;10;118;80;257;2190;453
10:00;64;11;103;67;259;;460
11:00;68;16;74;51;104;1470;226
12:00;63;18;67;48;52;1150;142
13:00;57;25;63;47;37;920;113
14:00;67;20;86;60;63;1260;163
15:00;67;14;127;82;191;1840;358
16:00;70;14;136;93;211;2260;392
17:00;51;10;177;126;153;2040;284
18:00;51;9;190;137;252;2570;436
19:00;67;12;198;143;269;2900;478
20:00;58;11;268;191;321;3640;547
21:00;48;14;196;144;209;3220;367
22:00;38;20;112;83;37;1770;93
23:00;34;17;82;61;24;1380;70
