CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;41;3;33;15;23;550;75
01:00;30;1;32;16;16;460;55
02:00;35;2;33;18;6;450;43
03:00;31;2;34;20;6;420;39
04:00;25;2;35;21;4;390;31
05:00;28;2;41;23;7;430;38
06:00;35;2;46;28;17;500;61
07:00;42;3;49;32;26;670;80
08:00;39;4;43;25;18;400;67
09:00;32;4;32;17;15;390;55
10:00;34;4;20;10;15;410;56
11:00;33;13;26;12;14;470;54
12:00;35;10;25;10;14;450;55
13:00;29;14;21;7;12;430;46
14:00;40;7;23;8;19;520;67
15:00;37;10;25;8;19;490;64
16:00;36;10;17;6;16;500;59
17:00;49;10;25;10;15;480;72
18:00;48;2;22;10;16;410;72
19:00;50;2;18;8;22;450;84
20:00;58;1;20;10;21;;87
21:00;53;1;17;8;22;500;86
22:00;50;2;22;9;21;510;80
23:00;42;3;32;13;31;590;88
