CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;2.1;21;16;32;26;4;410;585;27
00:00;1.9;17;16;33;26;2;410;556.25;20
01:00;1.9;16;15;30;24;2;400;486.25;19
02:00;2.6;11;14;25;20;1;360;445;13
03:00;2;9;12;20;16;1;310;413.75;11
04:00;1.5;9;11;19;15;1;310;387.5;11
05:00;1.3;7;9;13;11;1;250;361.25;9
06:00;1.3;10;9;14;12;2;270;340;12
07:00;1;13;7;14;11;4;260;321.25;19
08:00;1.2;13;6;12;11;2;260;302.5;16
09:00;0.7;10;7;11;9;2;250;283.75;13
10:00;0.7;7;7;13;11;2;240;268.75;10
11:00;1;6;6;14;11;3;240;260;10
12:00;1;6;5;20;12;2;230;250;9
13:00;1;7;5;30;14;3;230;247.5;11
14:00;1;8;4;28;14;3;250;245;12
15:00;1;9;5;30;16;3;260;245;13
16:00;1;10;5;31;18;2;280;247.5;13
17:00;1;14;5;41;24;1;340;258.75;16
18:00;1.3;36;4;60;36;15;480;288.75;58
19:00;1.8;50;4;98;58;51;860;366.25;127
20:00;4.4;45;5;162;120;47;1840;567.5;117
21:00;6.2;14;10;44;35;1;410;590;16
22:00;4.9;19;11;59;47;2;500;621.25;21
23:00;4.4;25;10;62;48;2;570;660;28
00:00;4.1;19;10;55;43;2;470;683.75;21
