CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;26;62;45;3;570;29
01:00;6;5;15;10;1;340;8
02:00;6;5;18;13;1;340;7
03:00;6;6;14;10;1;340;8
04:00;8;8;17;11;1;380;9
05:00;9;9;16;10;1;400;10
06:00;9;9;14;9;1;230;12
07:00;12;11;14;10;2;130;15
08:00;11;11;16;10;2;290;14
09:00;11;12;14;10;2;210;15
10:00;13;12;17;12;4;200;19
11:00;15;15;20;14;5;170;22
12:00;16;16;25;18;5;360;24
13:00;19;16;26;19;7;390;30
14:00;21;16;28;20;7;350;32
15:00;23;16;33;24;7;310;34
16:00;27;19;39;29;9;350;40
17:00;33;17;40;30;8;380;45
18:00;30;18;51;37;8;440;43
19:00;32;22;57;42;8;520;45
20:00;33;25;58;44;9;480;47
21:00;31;28;56;42;8;440;43
22:00;28;28;50;35;5;;37
23:00;10;7;45;32;3;;15
