CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;8;1;21;8;1;130;9
01:00;12;1;22;10;1;150;14
02:00;34;2;42;32;21;580;66
03:00;26;2;49;38;10;480;41
04:00;23;1;50;38;19;460;51
05:00;19;2;49;36;33;480;70
06:00;16;1;49;35;46;470;86
07:00;41;2;49;30;49;540;114
08:00;39;4;44;22;18;450;66
09:00;42;6;49;27;19;460;70
10:00;40;7;50;28;14;420;62
11:00;;;41;24;;;
12:00;20;6;35;18;3;240;24
13:00;13;4;29;13;2;200;15
14:00;11;5;26;11;2;190;14
15:00;12;6;22;7;1;180;15
16:00;9;6;20;7;1;160;11
17:00;8;7;23;8;1;160;9
18:00;8;3;27;12;1;170;9
19:00;8;2;32;16;1;180;9
20:00;8;2;33;16;1;170;9
21:00;10;2;32;12;1;180;11
22:00;10;1;30;14;1;160;11
23:00;11;2;31;15;1;150;12
