CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;9.3;46;3;47;6;370;56
01:00;2.9;41;4;47;9;510;55
02:00;0.5;17;2;47;0;290;18
03:00;0.5;16;2;47;0;260;17
04:00;0.5;21;3;47;0;270;22
05:00;0.5;25;2;47;4;360;31
06:00;0.5;29;2;47;14;420;52
07:00;1.1;34;3;47;33;590;85
08:00;1.4;37;2;47;35;630;90
09:00;1.4;33;3;47;21;510;65
10:00;1.3;31;2;47;19;;60
11:00;0.5;30;2;47;14;430;52
12:00;0.5;28;1;47;12;430;47
13:00;0.5;22;2;47;5;340;30
14:00;0.5;14;1;47;3;290;19
15:00;0.5;7;1;47;1;250;9
16:00;0.5;4;1;47;0;260;4
17:00;0.5;14;2;47;1;470;16
18:00;0.5;14;2;47;1;360;16
19:00;0.5;9;2;47;0;210;10
20:00;1;11;2;47;0;260;12
21:00;2;16;1;47;0;240;16
22:00;5;46;2;47;15;470;70
23:00;23.7;56;2;47;20;620;88
