CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.28629;17.0544;6.75049;36.4907;19.9467;1.6166;312.767;399.553;19.5434
01:00;1.41949;28.2497;7.02314;38.9837;22.0593;4.80476;499.358;409.925;35.6206
02:00;0.34948;12.1494;5.64511;30.0999;18.4948;1.83906;265.902;459.037;14.9803
03:00;0.45272;10.0475;5.67541;26.6882;16.5246;2.21793;274.891;429.7;13.4415
04:00;0.571199;11.9807;5.49881;27.7111;17.2694;1.94878;305.175;353.789;14.9873
05:00;1.29419;25.4057;6.00791;39.9586;24.7097;5.13729;594.014;360.474;33.291
06:00;1.11692;20.0419;5.44413;28.2516;17.7689;7.89212;326.682;349.984;32.1464
07:00;1.28269;21.2763;5.79954;33.068;20.0952;2.61004;312.815;346.018;25.2792
08:00;1.73551;40.4732;5.59117;37.0435;21.9999;27.7759;404.77;348.783;83.0816
09:00;2.73447;39.8308;6.10987;63.474;33.6541;35.8547;728.261;401.564;94.8402
10:00;0.93858;28.0839;7.00467;37.0785;17.0735;16.0925;349.202;411.976;52.7648
11:00;1.00581;19.1821;7.41401;25.1517;12.8617;6.39815;316.22;417.142;29.0027
12:00;0.81384;9.18665;7.06747;19.7697;11.2793;2.42299;265.025;412.124;12.9016
13:00;0.65346;14.9448;7.34825;17.9979;8.75413;5.39224;259.51;370.311;23.2201
14:00;0.88836;21.2136;6.83324;21.9096;8.13743;7.84952;265.552;362.669;33.2533
15:00;1.18077;25.9536;5.98352;20.3184;9.03894;8.38123;310.848;362.424;38.8158
16:00;1.65677;35.0414;7.03939;36.1527;10.4731;9.18242;332.601;353.402;49.1258
17:00;2.77783;48.8341;6.98767;34.8657;11.3575;11.4312;416.384;314.418;66.3678
18:00;2.5191;45.904;6.43794;23.9905;10.5992;6.40092;374.48;317.578;55.7246
19:00;2.93838;29.9512;6.96255;309.99;179.197;3.34265;665.273;361.209;35.0775
20:00;2.46684;31.6256;7.04087;85.0872;46.7025;6.62711;432.014;382.083;41.7459
21:00;1.62518;21.585;7.02314;44.4469;22.4851;1.97546;338.918;392.009;24.6102
22:00;1.6075;17.758;6.64631;36.7789;19.9654;1.81923;336.31;400.854;20.5424
23:00;1.45684;16.7271;6.54508;37.2549;19.4589;1.82547;320.281;402.033;19.5397
