CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;61;32;99;58;6;1180;70
01:00;58;25;112;71;8;930;69
02:00;30;;58;34;4;390;37
03:00;29;;40;23;1;350;31
04:00;26;;43;28;1;340;28
05:00;31;;56;35;7;380;41
06:00;30;;64;32;35;480;84
07:00;43;;56;32;52;560;122
08:00;64;;60;29;61;740;157
09:00;45;;72;26;16;620;69
10:00;15;;25;6;2;230;18
11:00;11;;15;5;1;180;12
12:00;10;;18;5;1;170;12
13:00;14;5;18;5;2;170;15
14:00;13;4;15;5;1;160;15
15:00;12;4;17;5;1;170;14
16:00;10;3;16;5;0;160;11
17:00;11;3;19;5;0;190;11
18:00;10;2;17;5;0;170;10
19:00;14;5;24;8;0;280;15
20:00;18;5;28;9;1;340;19
21:00;21;4;25;11;0;350;21
22:00;26;6;35;18;1;490;27
23:00;64;24;93;53;6;1300;73
