CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;;28;13;40;2;;30
01:00;1;25;11;28;1;;27
02:00;0.1;13;11;7;1;340;15
03:00;0;11;9;6;1;330;12
04:00;0;11;9;11;0;330;11
05:00;0;23;11;14;5;420;30
06:00;0;32;14;7;9;520;46
07:00;0.9;31;15;7;9;510;45
08:00;1;29;14;10;13;620;49
09:00;;24;12;14;11;;41
10:00;;24;15;7;11;;41
11:00;;19;13;29;10;;34
12:00;;18;14;17;9;;32
13:00;;23;20;9;10;;38
14:00;;21;16;6;9;;33
15:00;;22;11;12;5;;30
16:00;;24;10;18;6;;33
17:00;;19;8;14;5;;27
18:00;;29;9;17;7;;38
19:00;;46;10;16;7;;58
20:00;;56;12;13;12;;74
21:00;;58;11;44;24;;95
22:00;;55;14;74;38;;113
23:00;;18;11;72;2;;22
