CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;9.4;27;7;114;92;107;2000;189
01:00;10.5;31;10;118;97;68;1050;133
02:00;4.7;21;20;68;50;4;;27
03:00;4.6;26;28;103;75;27;1390;67
04:00;11.5;22;17;70;51;7;1310;33
05:00;6;20;13;62;46;5;1040;27
06:00;4.9;18;7;66;43;3;780;24
07:00;5.6;21;11;86;56;21;1450;53
08:00;15.5;22;9;56;35;26;830;61
09:00;5.4;21;6;68;44;39;910;80
10:00;4.3;21;6;58;37;13;920;41
11:00;5.2;21;6;60;39;15;870;43
12:00;4.4;23;9;82;49;22;1090;56
13:00;5.8;23;12;87;51;18;1580;51
14:00;5.5;26;6;79;50;14;600;48
15:00;3.9;28;4;71;45;30;760;73
16:00;4;30;5;100;70;28;920;73
17:00;5.9;29;3;93;74;26;890;69
18:00;6.8;31;6;116;86;56;1350;117
19:00;9.8;37;7;120;89;97;1870;185
20:00;10.7;36;8;107;81;99;1930;186
21:00;10.2;32;7;118;90;114;2050;206
22:00;10.8;35;7;114;91;115;2080;210
23:00;10.7;32;8;103;85;100;1970;184
