CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16;1;4;3;4;160;21
01:00;10;2;6;3;3;120;15
02:00;7;2;13;5;4;270;12
03:00;7;1;15;6;5;320;16
04:00;14;2;27;13;3;370;18
05:00;20;2;30;14;5;390;27
06:00;26;3;37;18;26;530;65
07:00;33;3;48;24;47;730;105
08:00;36;3;50;26;56;720;122
09:00;41;4;33;17;31;550;87
10:00;43;3;29;16;29;580;87
11:00;38;2;22;11;18;380;66
12:00;34;3;16;8;17;410;59
13:00;42;4;19;9;19;390;70
14:00;50;3;24;14;27;;91
15:00;42;2;22;12;24;400;78
16:00;35;2;25;15;19;350;63
17:00;40;2;28;17;24;440;77
18:00;50;2;29;19;28;460;92
19:00;47;2;26;17;26;490;86
20:00;40;3;23;15;13;370;60
21:00;34;2;14;9;9;250;47
22:00;26;2;8;4;5;210;33
23:00;23;2;6;3;6;210;31
