CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;22;19;99;72;1;940;23
01:00;30;39;107;72;3;830;35
02:00;30;39;106;71;3;820;35
03:00;35;26;94;65;6;660;45
04:00;41;25;83;58;8;580;53
05:00;38;22;78;52;7;520;49
06:00;51;22;88;57;17;530;77
07:00;57;22;81;54;23;460;92
08:00;33;28;75;49;6;580;41
09:00;30;26;75;51;8;550;42
10:00;31;38;88;58;11;580;47
11:00;32;28;88;58;15;580;54
12:00;41;30;104;67;21;520;72
13:00;23;24;91;60;5;540;30
14:00;36;26;89;60;9;500;49
15:00;37;24;84;55;7;540;47
16:00;26;36;76;46;2;580;29
17:00;29;59;69;41;2;610;31
18:00;60;55;89;53;13;530;79
19:00;58;55;110;62;8;770;70
20:00;61;57;114;69;11;850;77
21:00;46;40;105;68;6;840;55
22:00;20;25;90;62;1;860;21
23:00;20;20;97;71;1;700;22
