CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;44;4;39;33;6;580;53
01:00;1;35;2;41;35;4;530;40
02:00;1.1;37;4;35;28;9;480;52
03:00;1;27;5;43;33;16;490;52
04:00;1.9;30;5;44;32;25;500;68
05:00;1.6;31;5;48;35;12;440;48
06:00;1;32;4;51;38;18;480;61
07:00;1;33;4;45;36;22;530;67
08:00;1.9;47;5;48;38;49;780;122
09:00;2.5;58;4;52;41;60;970;149
10:00;2.5;44;5;46;38;28;690;87
11:00;0.9;15;3;32;26;2;370;19
12:00;0.4;17;2;33;25;4;370;23
13:00;0.4;21;3;33;25;6;;29
14:00;0.4;21;3;25;19;5;470;29
15:00;0.4;19;3;23;18;4;400;26
16:00;0.4;22;3;24;19;8;530;34
17:00;0.4;30;3;24;19;9;540;45
18:00;0.4;23;2;22;16;4;430;30
19:00;0.4;19;3;22;17;4;390;25
20:00;1.4;51;2;29;20;12;630;70
21:00;1.1;58;3;32;22;14;650;80
22:00;1;56;3;30;21;12;670;74
23:00;1;46;3;36;27;9;620;61
