CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;18;37;13;227;172;123;2760;224
01:00;1.8;22;16;11;9;3;280;26
02:00;1;37;18;18;14;15;450;60
03:00;1;43;15;21;15;19;;72
04:00;1.5;33;14;17;13;5;400;40
05:00;1;28;11;19;14;4;390;34
06:00;1;30;17;29;21;8;430;42
07:00;1.2;45;19;39;26;40;880;106
08:00;2.7;54;18;51;32;93;1100;196
09:00;3.4;59;19;68;42;135;1220;265
10:00;3.6;57;25;72;43;79;1120;177
11:00;3.9;51;21;67;42;58;1020;140
12:00;3.9;54;21;72;43;49;1050;128
13:00;3.7;49;22;68;34;26;760;88
14:00;2.8;49;39;66;33;22;560;82
15:00;2.2;52;37;75;36;20;620;82
16:00;2.5;62;39;147;74;40;770;122
17:00;4.7;71;33;217;100;140;1840;285
18:00;8.6;59;20;185;108;138;1750;270
19:00;9.7;60;21;178;118;82;1600;186
20:00;12.2;54;18;222;145;133;2090;257
21:00;15.3;49;13;263;180;191;2760;341
22:00;18.8;40;11;230;172;127;2750;234
23:00;17.4;35;11;230;176;124;2910;224
