CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.8;22;8;58;3;1900;27
01:00;7.4;43;9;58;20;;74
02:00;4.5;27;11;58;4;590;32
03:00;3.3;19;9;58;2;490;22
04:00;1.9;13;8;58;1;270;13
05:00;1.6;16;8;58;1;290;18
06:00;1.1;12;5;58;3;290;17
07:00;0.9;34;4;58;18;540;61
08:00;1.7;55;5;58;40;710;117
09:00;2;51;6;58;47;640;122
10:00;1.8;40;7;58;25;610;78
11:00;1.4;42;9;58;21;570;75
12:00;1.8;43;11;58;31;500;90
13:00;1.6;42;11;58;31;500;89
14:00;1.4;50;19;58;39;470;110
15:00;1.4;49;13;58;38;520;106
16:00;1.9;77;14;58;70;840;182
17:00;3.9;73;7;58;133;1230;276
18:00;6.9;83;8;58;206;1800;398
19:00;11.6;80;8;58;250;2150;462
20:00;12.7;74;9;58;231;2140;425
21:00;11;51;9;58;46;830;121
22:00;2.7;29;8;58;6;340;38
23:00;2;33;8;58;7;420;42
