CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;38;22;65;49;5;520;45
01:00;28;22;105;81;4;720;33
02:00;25;21;93;72;3;660;30
03:00;25;19;82;63;4;550;30
04:00;23;18;76;58;3;630;27
05:00;24;19;74;56;3;620;29
06:00;30;17;67;51;10;610;44
07:00;37;16;;;19;;66
08:00;44;15;;;22;780;77
09:00;40;14;66;47;23;720;75
10:00;36;16;;;20;590;66
11:00;36;19;;;19;500;64
12:00;38;20;;;19;410;66
13:00;39;17;;;21;450;71
14:00;43;18;71;50;20;430;73
15:00;44;18;69;49;21;480;76
16:00;50;17;71;51;22;590;84
17:00;53;20;69;51;18;610;80
18:00;51;22;73;55;18;610;79
19:00;55;22;65;48;16;560;80
20:00;48;23;58;44;12;550;66
21:00;47;22;62;46;10;470;63
22:00;40;18;69;51;7;460;52
23:00;41;22;68;51;8;580;52
