CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;22.4;15;8;202;164;2940;266
01:00;13.5;16;3;108;84;1930;144
02:00;11.7;11;3;106;77;;127
03:00;10.1;13;2;116;78;2100;131
04:00;10.1;12;4;93;77;2000;129
05:00;9;12;3;118;77;2060;130
06:00;9.1;21;4;104;162;2460;267
07:00;10.2;23;5;138;173;2720;287
08:00;12.5;30;6;149;221;3240;367
09:00;15.2;47;8;200;261;3520;445
10:00;15.9;59;8;237;231;3400;411
11:00;21.6;69;10;237;238;3270;432
12:00;23.6;74;12;283;186;3000;356
13:00;26.3;66;11;304;99;2230;217
14:00;20.8;65;10;268;205;2620;377
15:00;21.9;65;9;280;226;3210;409
16:00;22.5;63;11;329;386;4120;653
17:00;24.2;59;13;369;478;4640;789
18:00;26.7;48;14;412;458;4590;747
19:00;27.8;38;13;300;405;4260;656
20:00;22.8;36;14;271;444;4940;714
21:00;28.6;31;11;300;312;3900;506
22:00;24.7;24;10;248;286;3620;460
23:00;23.7;20;11;227;258;3530;413
