CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.7;73;10;83;42;11;750;90
01:00;6.2;88;8;145;79;61;1220;180
02:00;5;58;13;96;62;8;700;70
03:00;4;75;11;118;80;17;1090;101
04:00;6.2;88;13;135;92;17;1240;115
05:00;5.5;73;8;118;77;35;980;127
06:00;5.1;60;6;125;81;58;1100;148
07:00;6.6;58;8;139;88;110;1330;225
08:00;6.1;52;11;135;87;69;1210;157
09:00;7.1;69;23;152;70;30;1120;115
10:00;5.4;79;19;121;56;33;1160;129
11:00;3;43;14;55;20;11;620;60
12:00;0.6;35;23;40;12;8;510;48
13:00;0.4;25;10;37;7;6;400;34
14:00;0.4;25;13;30;7;6;360;35
15:00;0.4;24;12;44;8;6;370;33
16:00;0.4;27;7;46;11;7;;37
17:00;0.9;37;16;47;20;5;530;45
18:00;1;40;17;53;26;6;540;49
19:00;2.3;49;12;71;30;12;680;67
20:00;2.1;32;14;56;31;4;530;37
21:00;2.1;29;10;58;33;5;500;36
22:00;2.5;39;11;60;34;5;520;46
23:00;2.7;57;12;85;39;11;680;73
