CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;6;306;234;172;3300;296
01:00;53;7;224;117;64;1300;152
02:00;47;6;192;102;26;1150;86
03:00;47;7;174;85;18;990;74
04:00;40;10;121;73;8;920;52
05:00;43;7;;;38;950;101
06:00;47;9;;;25;1230;85
07:00;55;9;;;124;1600;243
08:00;52;11;;;94;1640;196
09:00;83;18;;;124;1840;273
10:00;89;13;;;80;1530;211
11:00;78;9;105;77;74;1280;191
12:00;68;7;92;68;37;1060;124
13:00;69;7;95;68;24;940;105
14:00;62;7;95;69;18;830;89
15:00;65;6;105;78;25;880;104
16:00;59;6;104;78;23;860;93
17:00;60;5;118;90;20;;91
18:00;56;6;132;99;32;1080;105
19:00;51;4;301;164;47;1240;123
20:00;49;4;241;140;77;1590;166
21:00;46;5;233;165;88;1960;180
22:00;38;5;230;175;102;2000;193
23:00;31;6;219;168;117;2330;209
