CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.7;26;1;27;18;9;640;40
01:00;0.7;18;1;29;18;5;610;25
02:00;2.8;18;2;62;46;27;1040;60
03:00;7;16;2;59;43;20;970;46
04:00;10.6;15;2;58;42;26;960;54
05:00;8.8;13;2;56;38;20;860;43
06:00;2.8;11;1;52;35;23;850;46
07:00;8.3;10;2;50;34;51;900;88
08:00;6.5;11;1;43;30;32;740;59
09:00;3.4;26;1;30;21;17;550;51
10:00;3.1;18;2;24;16;9;460;31
11:00;2;16;6;21;13;7;460;27
12:00;2.8;14;5;19;11;5;430;22
13:00;4;15;3;18;10;4;420;21
14:00;1.4;13;3;18;9;4;400;19
15:00;2.5;12;2;17;9;3;350;17
16:00;2.2;13;3;18;9;3;380;18
17:00;0.9;14;2;18;10;3;390;18
18:00;1.4;21;3;22;11;5;430;28
19:00;1.1;8;3;21;12;1;510;10
20:00;2.6;19;2;23;15;2;480;22
21:00;4.2;38;1;23;16;6;620;47
22:00;0.7;29;1;24;17;5;540;35
23:00;0.9;40;1;25;18;14;690;60
