CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;20;4;20;9;2;510;22
01:00;13;6;17;7;1;340;14
02:00;15;6;36;25;2;;17
03:00;20;5;43;31;2;530;22
04:00;24;5;48;34;3;520;27
05:00;34;4;50;33;7;530;44
06:00;47;4;59;35;19;670;75
07:00;57;5;71;38;64;970;153
08:00;67;5;56;31;32;830;114
09:00;51;5;46;22;23;740;86
10:00;29;5;34;16;12;610;46
11:00;26;7;32;16;11;590;41
12:00;23;8;58;26;10;810;37
13:00;23;8;32;13;9;770;36
14:00;22;6;25;7;10;740;36
15:00;23;5;29;7;10;740;38
16:00;27;6;27;6;10;720;41
17:00;23;5;21;4;8;700;35
18:00;27;5;21;4;10;710;40
19:00;30;5;22;4;10;710;44
20:00;21;5;17;6;5;590;27
21:00;28;4;21;7;5;630;34
22:00;23;3;19;7;4;620;28
23:00;32;4;21;9;5;660;39
