CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;19;2;35;19;1;160;20
01:00;13;4;37;22;1;170;13
02:00;52;6;88;56;12;610;71
03:00;51;4;81;52;8;590;64
04:00;49;7;85;56;3;480;53
05:00;48;6;95;61;7;490;60
06:00;49;7;100;62;24;610;87
07:00;55;8;93;57;41;740;119
08:00;54;9;101;56;36;810;110
09:00;61;12;85;48;30;800;108
10:00;63;16;93;48;30;820;110
11:00;54;28;84;37;16;630;79
12:00;38;22;66;28;9;540;51
13:00;16;10;38;15;2;340;19
14:00;26;9;40;15;3;290;32
15:00;45;9;48;21;10;520;61
16:00;17;7;31;12;2;280;20
17:00;14;6;27;10;1;;17
18:00;15;7;30;13;1;310;17
19:00;14;5;27;11;1;290;15
20:00;13;4;36;17;0;220;13
21:00;;;46;23;;;
22:00;13;3;33;17;1;190;14
23:00;12;4;37;18;1;170;12
